city,product_name,units_in_stock,quantity,discount,category_name,yearquarter,label,unit_price_winsorized,total_price_winsorized
Sao Paulo,Sirop d'érable,113,4,0.0,Condiments,1998 Q2,0,28.5,114.0
Paris,Queso Cabrales,22,10,0.0,Dairy Products,1998 Q2,0,21.0,210.0
Warszawa,Tarte au sucre,17,12,0.0,Confections,1998 Q2,0,49.3,591.5999999999999
Tsawassen,Geitost,112,15,0.0,Dairy Products,1998 Q2,1,5.9,38.6
Tsawassen,Manjimup Dried Apples,20,24,0.0,Produce,1998 Q2,1,53.0,1272.0
Stuttgart,Queso Manchego La Pastora,86,20,0.05,Dairy Products,1998 Q2,0,38.0,722.0
Stuttgart,Mascarpone Fabioli,9,15,0.05,Dairy Products,1998 Q2,1,32.0,456.0
Stuttgart,Steeleye Stout,20,18,0.05,Beverages,1998 Q2,1,18.0,307.8
London,Chai,39,25,0.25,Beverages,1998 Q2,1,18.0,337.5
London,Chef Anton's Gumbo Mix,0,30,0.25,Condiments,1998 Q2,1,21.35,480.375
Tsawassen,Scottish Longbreads,6,42,0.0,Confections,1998 Q2,1,12.5,525.0
Campinas,Chang,17,10,0.2,Beverages,1998 Q2,1,19.0,152.0
Campinas,Queso Manchego La Pastora,86,4,0.2,Dairy Products,1998 Q2,0,38.0,121.60000000000001
Bräcke,Lakkalikööri,57,50,0.1,Beverages,1998 Q2,1,18.0,810.0
Toulouse,Guaraná Fantástica,20,10,0.2,Beverages,1998 Q2,1,5.9,38.6
Rio de Janeiro,Ipoh Coffee,17,30,0.2,Beverages,1998 Q2,1,46.0,1104.0
Rio de Janeiro,Sirop d'érable,113,10,0.2,Condiments,1998 Q2,1,28.5,228.0
Salzburg,Carnarvon Tigers,42,35,0.2,Seafood,1998 Q2,1,55.0,1750.0
Salzburg,Mascarpone Fabioli,9,20,0.0,Dairy Products,1998 Q2,0,32.0,640.0
Salzburg,Wimmers gute Semmelknödel,22,25,0.2,Grains/Cereals,1998 Q2,1,33.25,665.0
Buenos Aires,Geitost,112,10,0.0,Dairy Products,1998 Q2,0,5.9,38.6
Buenos Aires,Laughing Lumberjack Lager,52,20,0.0,Beverages,1998 Q2,0,14.0,280.0
San Cristóbal,Guaraná Fantástica,20,15,0.0,Beverages,1998 Q2,1,5.9,67.5
San Cristóbal,NuNuCa Nuß-Nougat-Creme,76,15,0.0,Confections,1998 Q2,1,14.0,210.0
San Cristóbal,Manjimup Dried Apples,20,20,0.0,Produce,1998 Q2,0,53.0,1060.0
San Cristóbal,Ravioli Angelo,36,20,0.0,Grains/Cereals,1998 Q2,1,19.5,390.0
London,Uncle Bob's Organic Dried Pears,15,40,0.0,Produce,1998 Q2,0,30.0,1200.0
London,Pâté chinois,115,35,0.0,Meat/Poultry,1998 Q2,0,24.0,840.0
London,Camembert Pierrot,19,50,0.0,Dairy Products,1998 Q2,1,34.0,1700.0
London,Outback Lager,15,3,0.0,Beverages,1998 Q2,1,15.0,45.0
Mannheim,Sir Rodney's Scones,3,3,0.0,Confections,1998 Q2,1,10.0,38.6
Mannheim,Camembert Pierrot,19,21,0.0,Dairy Products,1998 Q2,0,34.0,714.0
Mannheim,Sirop d'érable,113,4,0.0,Condiments,1998 Q2,0,28.5,114.0
Rio de Janeiro,Konbu,24,30,0.0,Seafood,1998 Q2,1,6.0,180.0
Rio de Janeiro,Alice Mutton,0,12,0.0,Meat/Poultry,1998 Q2,0,39.0,468.0
Rio de Janeiro,Camembert Pierrot,19,35,0.0,Dairy Products,1998 Q2,1,34.0,1190.0
Torino,Camembert Pierrot,19,4,0.0,Dairy Products,1998 Q2,1,34.0,136.0
Torino,Original Frankfurter grüne Soße,32,10,0.0,Condiments,1998 Q2,0,13.0,130.0
Eugene,Camembert Pierrot,19,15,0.0,Dairy Products,1998 Q2,1,34.0,510.0
Reggio Emilia,Perth Pasties,0,10,0.2,Meat/Poultry,1998 Q2,1,32.8,262.40000000000003
Reggio Emilia,Outback Lager,15,12,0.2,Beverages,1998 Q2,1,15.0,144.0
Cork,Sasquatch Ale,111,30,0.0,Beverages,1998 Q2,0,14.0,420.0
Cork,Boston Crab Meat,123,40,0.1,Seafood,1998 Q2,1,18.4,662.4
Cork,Jack's New England Clam Chowder,85,30,0.1,Seafood,1998 Q2,1,9.65,260.55
Boise,Alice Mutton,0,77,0.1,Meat/Poultry,1998 Q2,0,39.0,1800.0
Boise,Jack's New England Clam Chowder,85,12,0.0,Seafood,1998 Q2,0,9.65,115.80000000000001
Boise,Perth Pasties,0,25,0.1,Meat/Poultry,1998 Q2,1,32.8,737.9999999999999
Boise,Pâté chinois,115,4,0.1,Meat/Poultry,1998 Q2,0,24.0,86.4
Boise,Scottish Longbreads,6,55,0.0,Confections,1998 Q2,1,12.5,687.5
Barquisimeto,Nord-Ost Matjeshering,10,4,0.25,Seafood,1998 Q2,1,25.89,77.67
Barquisimeto,Tourtière,21,20,0.25,Meat/Poultry,1998 Q2,1,7.45,111.75
Seattle,Pavlova,29,3,0.0,Confections,1998 Q2,1,17.45,52.349999999999994
Seattle,Teatime Chocolate Biscuits,25,42,0.0,Confections,1998 Q2,1,9.2,386.4
Seattle,Sasquatch Ale,111,35,0.0,Beverages,1998 Q2,0,14.0,490.0
Aachen,Jack's New England Clam Chowder,85,9,0.0,Seafood,1998 Q2,0,9.65,86.85000000000001
Sao Paulo,Rössle Sauerkraut,26,8,0.15,Produce,1998 Q2,1,45.6,310.08
Sao Paulo,Ipoh Coffee,17,36,0.15,Beverages,1998 Q2,1,46.0,1407.6
Sao Paulo,Original Frankfurter grüne Soße,32,28,0.15,Condiments,1998 Q2,1,13.0,309.4
México D.F.,Chartreuse verte,69,20,0.0,Beverages,1998 Q2,0,18.0,360.0
Frankfurt a.M.,Chai,39,40,0.15,Beverages,1998 Q2,1,18.0,612.0
Frankfurt a.M.,Chang,17,20,0.15,Beverages,1998 Q2,1,19.0,323.0
Frankfurt a.M.,Pavlova,29,30,0.15,Confections,1998 Q2,1,17.45,444.97499999999997
Frankfurt a.M.,Gorgonzola Telino,0,20,0.0,Dairy Products,1998 Q2,0,12.5,250.0
Barquisimeto,Uncle Bob's Organic Dried Pears,15,15,0.05,Produce,1998 Q2,1,30.0,427.5
Barquisimeto,Konbu,24,10,0.05,Seafood,1998 Q2,1,6.0,57.0
Graz,Chang,17,8,0.0,Beverages,1998 Q2,0,19.0,152.0
Graz,Jack's New England Clam Chowder,85,40,0.0,Seafood,1998 Q2,0,9.65,386.0
Graz,Valkoinen suklaa,65,22,0.0,Confections,1998 Q2,0,16.25,357.5
Graz,Wimmers gute Semmelknödel,22,130,0.0,Grains/Cereals,1998 Q2,1,33.25,1800.0
México D.F.,Queso Cabrales,22,10,0.0,Dairy Products,1998 Q2,0,21.0,210.0
México D.F.,Guaraná Fantástica,20,20,0.0,Beverages,1998 Q2,0,5.9,90.0
Kobenhavn,Pavlova,29,14,0.05,Confections,1998 Q2,0,17.45,232.08499999999998
Genève,Chang,17,10,0.15,Beverages,1998 Q2,1,19.0,161.5
Genève,Spegesild,95,30,0.15,Seafood,1998 Q2,1,12.0,306.0
Genève,Lakkalikööri,57,2,0.15,Beverages,1998 Q2,1,18.0,38.6
Marseille,Grandma's Boysenberry Spread,120,20,0.25,Condiments,1998 Q2,1,25.0,375.0
Marseille,Tofu,35,20,0.25,Produce,1998 Q2,1,23.25,348.75
Marseille,Teatime Chocolate Biscuits,25,10,0.25,Confections,1998 Q2,1,9.2,69.0
Albuquerque,Chang,17,24,0.2,Beverages,1998 Q2,1,19.0,364.8
Albuquerque,Aniseed Syrup,13,4,0.0,Condiments,1998 Q2,0,10.0,40.0
Albuquerque,Chef Anton's Cajun Seasoning,53,1,0.0,Condiments,1998 Q2,1,22.0,38.6
Albuquerque,Grandma's Boysenberry Spread,120,1,0.02,Condiments,1998 Q2,0,25.0,38.6
Albuquerque,Uncle Bob's Organic Dried Pears,15,1,0.05,Produce,1998 Q2,1,30.0,38.6
Albuquerque,Northwoods Cranberry Sauce,6,2,0.1,Condiments,1998 Q2,1,40.0,72.0
Albuquerque,Ikura,31,1,0.0,Seafood,1998 Q2,1,31.0,38.6
Albuquerque,Queso Manchego La Pastora,86,2,0.05,Dairy Products,1998 Q2,0,38.0,72.2
Albuquerque,Konbu,24,4,0.0,Seafood,1998 Q2,0,6.0,38.6
Albuquerque,Tofu,35,1,0.03,Produce,1998 Q2,1,23.25,38.6
Albuquerque,Pavlova,29,2,0.03,Confections,1998 Q2,1,17.45,38.6
Albuquerque,Sir Rodney's Marmalade,40,1,0.04,Confections,1998 Q2,1,55.0,77.75999999999999
Albuquerque,Tunnbröd,61,2,0.0,Grains/Cereals,1998 Q2,0,9.0,38.6
Albuquerque,Mascarpone Fabioli,9,1,0.0,Dairy Products,1998 Q2,1,32.0,38.6
Albuquerque,Chartreuse verte,69,2,0.05,Beverages,1998 Q2,1,18.0,38.6
Albuquerque,Jack's New England Clam Chowder,85,3,0.0,Seafood,1998 Q2,0,9.65,38.6
Albuquerque,Spegesild,95,3,0.02,Seafood,1998 Q2,1,12.0,38.6
Albuquerque,Filo Mix,38,2,0.0,Grains/Cereals,1998 Q2,0,7.0,38.6
Albuquerque,Pâté chinois,115,2,0.0,Meat/Poultry,1998 Q2,0,24.0,48.0
Albuquerque,Camembert Pierrot,19,2,0.06,Dairy Products,1998 Q2,1,34.0,63.919999999999995
Albuquerque,Wimmers gute Semmelknödel,22,2,0.03,Grains/Cereals,1998 Q2,1,33.25,64.505
Albuquerque,Louisiana Hot Spiced Okra,4,1,0.0,Condiments,1998 Q2,1,17.0,38.6
Albuquerque,Röd Kaviar,101,2,0.01,Seafood,1998 Q2,1,15.0,38.6
Albuquerque,Rhönbräu Klosterbier,125,4,0.0,Beverages,1998 Q2,0,7.75,38.6
Albuquerque,Original Frankfurter grüne Soße,32,2,0.0,Condiments,1998 Q2,0,13.0,38.6
